film_id,nat_title,character_id,person_id,ch_age,ch_gender,ch_sexuality,ch_porigin,ch_class,ch_profession,ch_ability,assisted_mobility
ES2022_002,Padre no hay más que uno 3,ES2022_002_05,Wendy Ramos,2,F,HE,ILA,LM,EM,AB,N
ES2022_003,As bestas,ES2022_003_01,Luis Zahera,2,M,HE,WWE,LM,SE,AB,N
ES2022_004,A todo tren 2: Ahora son ellas,ES2022_004_01,Santiago Segura,2,M,HE,WWE,MC,EM,AB,N
ES2022_004,A todo tren 2: Ahora son ellas,ES2022_004_02,Leo Harlem,3,M,HE,WWE,MC,RE,AB,N
ES2022_004,A todo tren 2: Ahora son ellas,ES2022_004_03,Carlos Iglesias,3,M,HE,WWE,UM,SE,AB,N
ES2022_004,A todo tren 2: Ahora son ellas,ES2022_004_04,Ramón Langa,3,M,HE,WWE,MC,SE,AB,N
ES2022_005,Los renglones torcidos de Dios,ES2022_005_01,Eduard Fernández,2,M,,WWE,UM,EM,AB,N
ES2022_005,Los renglones torcidos de Dios,ES2022_005_02,Antonio Buíl,2,M,,WWE,LM,UN,PD,N
ES2022_006,Competencia oficial,ES2022_006_01,Antonio Banderas,3,M,HE,WWE,UC,EM,AB,N
ES2022_006,Competencia oficial,ES2022_006_02,Oscar Martínez,3,M,HE,WLA,UC,EM,AB,N
ES2022_006,Competencia oficial,ES2022_006_03,José Luis Gómez,4,M,HE,WWE,UC,SE,AB,N
ES2022_006,Competencia oficial,ES2022_006_04,Manolo Solo,2,M,HE,WWE,UM,EM,AB,N
ES2022_007,Alcarràs,ES2022_007_01,Josep Abad,4,M,HE,WWE,LM,RE,AB,N
ES2022_010,Modelo 77,ES2022_010_01,Fernando Tejero,2,M,,WWE,LC,UN,AB,N
ES2022_011,La vida padre,ES2022_011_01,Karra Elejalde,3,M,HE,WWE,UM,SE,TD,N
ES2022_011,La vida padre,ES2022_011_02,Maribel Salas,2,F,,WWE,MC,EM,AB,N
ES2022_011,La vida padre,ES2022_011_03,Gorka Aguinagalde,2,M,,WWE,MC,EM,AB,N
ES2022_012,En los márgenes,ES2022_012_01,Adelfa Calvo,2,F,,WWE,LM,EM,AB,N
ES2022_012,En los márgenes,ES2022_012_02,María Isabel Díaz Lago,2,F,,ILA,LM,EM,AB,N
ES2022_013,Llenos de Gracia,ES2022_013_01,Carmen Machi,2,F,,WWE,MC,EM,AB,N
ES2022_013,Llenos de Gracia,ES2022_013_02,Nuria González,2,F,,WWE,MC,EM,AB,N
ES2022_013,Llenos de Gracia,ES2022_013_03,Manolo Solo,2,M,,WWE,MC,EM,AB,N
ES2022_014,Historias para no contar,ES2022_014_01,José Coronado,3,M,HE,WWE,UM,EM,AB,N
ES2022_014,Historias para no contar,ES2022_014_02,Javier Cámara,2,M,,WWE,UM,EM,AB,N
ES2022_015,Malnazidos,ES2022_015_01,Manuel Morón,3,M,HE,WWE,UM,EM,AB,N
ES2022_015,Malnazidos,ES2022_015_02,Frank Feys,2,M,HE,WWE,UM,EM,AB,N
ES2022_016,Cinco lobitos,ES2022_016_01,Susi Sánchez,3,F,HE,WWE,MC,RE,AB,N
ES2022_016,Cinco lobitos,ES2022_016_02,Ramón Barea,3,M,HE,WWE,MC,RE,AB,N
ES2022_017,Código Emperador,ES2022_017_01,Santi Prego,2,M,,WWE,UM,EM,AB,N
ES2022_017,Código Emperador,ES2022_017_02,Miguel Rellán,4,M,,WWE,UM,EM,AB,N
ES2022_018,Irati,ES2022_018_01,Elena Uriz,4,F,,WWE,MC,SE,AB,N
ES2022_018,Irati,ES2022_018_02,Ramón Agirre,3,M,,WWE,MC,EM,AB,N
ES2022_018,Irati,ES2022_018_03,Patxi Bisquert,3,M,,WWE,UC,RE,AB,N
ES2022_019,13 exorcismos,ES2022_019_01,José Sacristán,4,M,,WWE,MC,EM,AB,N
ES2022_020,Canallas,ES2022_020_01,Esther Álvarez,4,F,HE,WWE,LM,RE,AB,N
ES2022_020,Canallas,ES2022_020_02,"Antonio Durán ""Morris""",3,M,,WWE,UM,SE,AB,N
ES2022_020,Canallas,ES2022_020_03,Luis Zahera,2,M,,WWE,MC,EM,AB,N
ES2022_021,"Camera Café, la película",ES2022_021_01,Esperanza Elipe,2,F,,WWE,MC,EM,AB,N
ES2022_021,"Camera Café, la película",ES2022_021_02,Manuel Galiana,4,M,,WWE,MC,EM,AB,N
ES2022_021,"Camera Café, la película",ES2022_021_03,Karina,4,F,,WWE,MC,SE,AB,N
ES2022_022,El Test,ES2022_022_01,Antonio Resines,3,M,HE,WWE,MC,RE,AB,N
ES2022_023,Pacifiction,ES2022_023_01,Marc Susini,3,M,,WWE,UM,EM,AB,N
ES2022_023,Pacifiction,ES2022_023_02,Sergi López,2,M,,WWE,UM,EM,AB,N
ES2022_023,Pacifiction,ES2022_023_03,Cécile Guilbert,2,F,,WWE,UM,,AB,N
ES2022_024,Reyes contra Santa,ES2022_024_01,Noelia Noto,3,F,,WWE,UC,SE,AB,N
ES2022_024,Reyes contra Santa,ES2022_024_02,Karra Elejalde,3,M,,MEA,UC,SE,AB,N
ES2022_025,"Por los pelos, una historia de autoestima",ES2022_025_01,Leo Harlem,3,M,HE,WWE,MC,,AB,N
ES2022_026,Héroes de barrio,ES2022_026_01,Antonio Dechent,3,M,HE,WWE,LM,SE,AB,N
ES2022_026,Héroes de barrio,ES2022_026_02,Bruto Pomeroy,3,M,,WWE,UM,SE,AB,N
ES2022_028,Cerdita,ES2022_028_01,Carmen Machi,2,F,HE,WWE,LM,SE,AB,N
ES2022_028,Cerdita,ES2022_028_02,Julián Valcárcel,2,M,HE,WWE,LM,SE,AB,N
ES2022_029,Venus,ES2022_029_01,Magüi Mira,4,F,HE,WWE,UM,RE,AB,N
ES2022_030,Objetos,ES2022_030_01,Daniel Aráoz,3,M,HE,WLA,UM,SE,AB,N
ES2022_031,La piel del tambor,ES2022_031_01,Paul Guilfoyle,3,M,,WNA,UC,EM,AB,N
ES2022_031,La piel del tambor,ES2022_031_02,Paul Freeman,4,M,,WWE,UC,EM,AB,N
ES2022_031,La piel del tambor,ES2022_031_03,Franco Nero,4,M,,WWE,UC,EM,AB,N
ES2022_031,La piel del tambor,ES2022_031_04,Fionnula Flanagan,4,F,,WWE,UC,RE,AB,N
ES2022_032,Live Is Life,ES2022_032_01,Fernando Morán,3,M,HE,WWE,MC,RE,AB,N
ES2022_033,Vasil,ES2022_033_01,Karra Elejalde,3,M,HE,WWE,UM,RE,AB,N
ES2022_033,Vasil,ES2022_033_02,Susi Sánchez,3,F,HE,WWE,UM,SE,AB,N
ES2022_033,Vasil,ES2022_033_03,Sue Flack,2,F,HE,WWE,UM,SE,AB,N
ES2022_034,Girasoles silvestres,ES2022_034_01,Manolo Solo,2,M,HE,WWE,LM,,AB,N
ES2022_035,El mundo es vuestro,ES2022_035_01,Carlos Olalla,3,M,HE,WWE,UC,SE,AB,N
ES2022_035,El mundo es vuestro,ES2022_035_02,Pedro Álvarez-Ossorio,3,M,HE,WWE,UC,EM,AB,N
ES2022_035,El mundo es vuestro,ES2022_035_03,Xu Benguo,3,M,HE,EAS,UC,SE,AB,N
ES2022_036,No mires a los ojos,ES2022_036_01,Luisa Gavasa,3,F,,WWE,MC,,,N
ES2022_037,"Un año, una noche",ES2022_037_01,Bruno Todeschini,2,M,HE,WWE,MC,,,N
ES2022_037,"Un año, una noche",ES2022_037_02,Sophie Broustal,2,F,HE,WWE,MC,,,N
ES2022_038,Lobo Feroz,ES2022_038_01,Antonio Dechent,2,M,HE,WWE,MC,,AB,N
ES2022_038,Lobo Feroz,ES2022_038_02,Fernando Tejero,2,M,,WWE,MC,EM,AB,N
ES2022_039,Llegaron de noche,ES2022_039_01,Karra Elejalde,3,M,,WWE,MC,EM,AB,N
ES2022_039,Llegaron de noche,ES2022_039_02,Carmelo Gómez,2,M,,WLA,MC,EM,AB,N
ES2022_039,Llegaron de noche,ES2022_039_03,Francesc Albiol,3,M,,WWE,MC,,AB,N
ES2022_040,Todos lo hacen,ES2022_040_01,Pablo Carbonell,2,M,,WWE,MC,SE,AB,N
ES2022_041,La voluntaria,ES2022_041_01,Carmen Machi,2,F,HE,WWE,MC,RE,AB,N
ES2022_041,La voluntaria,ES2022_041_02,Giannis Tsortekis,2,M,HE,WWE,LM,,AB,N
ES2022_042,El vasco,ES2022_042_01,Eduardo Blanco,3,M,HE,WLA,MC,SE,AB,N
ES2022_042,El vasco,ES2022_042_02,Itziar Aizpuru,4,F,HE,WWE,MC,RE,PD,Y
ES2022_042,El vasco,ES2022_042_03,Francisco Nápoli,3,M,HE,WLA,MC,EM,AB,N
ES2022_044,La maniobra de la tortuga,ES2022_044_01,Carlos Manuel Díaz,3,M,HE,WWE,UM,EM,AB,N
ES2022_046,Petra de San José,ES2022_046_01,Emilio Linder,3,M,,WWE,UM,EM,AB,N
ES2022_046,Petra de San José,ES2022_046_02,Assumpta Serna,3,F,HE,WWE,UC,UN,AB,N
ES2022_046,Petra de San José,ES2022_046_03,Juan Lombardero,3,M,HE,WWE,LC,UN,AB,N
ES2022_047,La consagración de la primavera,ES2022_047_01,Emma Suárez,2,F,HE,WWE,MC,EM,AB,N
ES2022_048,El fred que crema,ES2022_048_01,Pedro Casablanc,2,M,HE,WWE,MC,,TD,Y
ES2022_049,"Espejo, Espejo",ES2022_049_01,Carlos Bardem,2,M,HE,WWE,UM,EM,AB,N
ES2022_049,"Espejo, Espejo",ES2022_049_02,Loles León,3,F,,WWE,UM,SE,AB,N
ES2022_049,"Espejo, Espejo",ES2022_049_03,Tito Valverde,3,M,HE,WWE,MC,RE,TD,Y
ES2022_049,"Espejo, Espejo",ES2022_049_04,Verónica Forqué,3,F,HE,WWE,UM,RE,AB,N
ES2022_050,75 días,ES2022_050_01,Ana Fernández,2,F,HE,WWE,LM,,AB,N
ES2022_050,75 días,ES2022_050_02,Antonia San Juan,3,F,HE,WWE,LM,,AB,N
ES2022_050,75 días,ES2022_050_03,Eulàlia Ramon,3,F,HE,WWE,LM,,AB,N
ES2022_051,La cima,ES2022_051_01,Blanca Apilánez,3,F,,WWE,,,,N
ES2022_051,La cima,ES2022_051_02,Kandido Uranga,3,M,,WWE,,,,N
ES2022_052,El comensal,ES2022_052_01,Ginés García Millán,2,M,HE,WWE,UM,EM,AB,N
ES2022_052,El comensal,ES2022_052_02,Adriana Ozores,3,F,HE,WWE,UM,UN,CI,Y
ES2022_052,El comensal,ES2022_052_03,Iñaki Miramón,3,M,HE,WWE,UM,EM,AB,N
ES2022_052,El comensal,ES2022_052_04,Ane Gabarain,2,F,,WWE,,,,N
ES2022_054,Sin ti no puedo,ES2022_054_01,Pedro Casablanc,2,M,HE,WWE,UM,EM,AB,N
ES2022_054,Sin ti no puedo,ES2022_054_02,Elena Irureta,3,F,HE,WWE,UM,,AB,N
ES2022_055,En otro lugar,ES2022_055_01,Mamen García,3,F,HE,WWE,MC,RE,AB,N
ES2022_055,En otro lugar,ES2022_055_02,Mario Pardo,4,M,HE,WWE,UM,RE,AB,N
ES2022_056,El universo de Óliver,ES2022_056_01,Pedro Casablanc,2,M,HE,WWE,LM,RE,AB,N
ES2022_057,Toscana,ES2022_057_01,Francesc Orella,3,M,HE,WWE,MC,SE,AB,N
ES2022_060,La jefa,ES2022_060_01,Pedro Casablanc,2,M,HE,WWE,UM,SE,AB,N
ES2022_061,O Corpo Aberto,ES2022_061_01,Miguel Insua,3,M,HE,WWE,MC,EM,AB,N
ES2022_063,En temporada baja,ES2022_063_01,Antonio Resines,3,M,HE,WWE,LC,UN,AB,N
ES2022_063,En temporada baja,ES2022_063_02,Rosana Pastor,3,F,HE,WWE,MC,,AB,N
ES2022_063,En temporada baja,ES2022_063_03,Jaime Pujol,3,M,HE,WWE,UM,,AB,N
ES2022_064,Rainbow,ES2022_064_01,Carmen Maura,3,F,,WWE,UM,,AB,N
ES2022_064,Rainbow,ES2022_064_02,Carmen Machi,2,F,,WWE,UM,,AB,N
ES2022_064,Rainbow,ES2022_064_03,Rossy de Palma,2,F,,WWE,,,AB,N
ES2022_064,Rainbow,ES2022_064_04,Carmina Barrios,3,F,,WWE,MC,,AB,N
ES2022_065,HollyBlood,ES2022_065_01,Jordi Sánchez,2,M,HE,WWE,MC,EM,AB,N
ES2022_065,HollyBlood,ES2022_065_02,Amparo Fernández,3,F,,WWE,MC,EM,AB,N
ES2022_066,La Piedad,ES2022_066_01,Ángela Molina,2,F,HE,WWE,UM,,AB,N
ES2022_066,La Piedad,ES2022_066_02,"Antonio Durán ""Morris""",2,M,HE,WWE,LM,,PD,Y
ES2022_066,La Piedad,ES2022_066_03,Daniel Freire,3,M,,,MC,EM,,N
ES2022_069,Sinjar,ES2022_069_01,Luisa Gavasa,3,F,HE,WWE,MC,RE,AB,N
ES2022_071,Mi vacío y yo,ES2022_071_01,Isabel Rocatti,3,F,,WWE,MC,EM,AB,N
ES2022_072,Jacinto,ES2022_072_01,Pilar Miguélez,3,F,HE,WWE,LM,SE,AB,N
ES2022_072,Jacinto,ES2022_072_02,Miro Magariños,3,M,HE,WWE,LM,SE,AB,N
ES2022_073,El que sabem,ES2022_073_01,Rosita Amores,4,F,,WWE,LM,RE,AB,N
ES2022_073,El que sabem,ES2022_073_02,Marga Castells,3,F,HE,WWE,LM,,AB,N
ES2022_074,La pasajera,ES2022_074_01,Ramiro Blas,2,M,HE,WLA,LM,SE,AB,N
ES2022_076,Edén,ES2022_076_01,Ramón Barea,3,M,HE,WWE,MC,RE,AB,N
ES2022_079,La paradoja de Antares,ES2022_079_01,Jaume de Sans,4,M,,WWE,,,,N
ES2022_081,Viejos,ES2022_081_01,Zorion Eguileor,3,M,HE,WWE,LM,RE,CI,Y
ES2022_081,Viejos,ES2022_081_02,Ángela López Gamonal,3,F,HE,WWE,LM,RE,AB,N
ES2022_082,El radioaficionado,ES2022_082_01,Peio Arnáez,3,M,,,,,,N
ES2022_091,Con los años que me quedan,ES2022_091_01,Antonia San Juan,3,F,HE,WWE,LM,,,N
ES2022_091,Con los años que me quedan,ES2022_091_02,Paco Tous,2,M,HE,WWE,LM,EM,AB,N
ES2022_091,Con los años que me quedan,ES2022_091_03,Enrique Villén,3,M,HE,WWE,MC,EM,AB,N
ES2022_095,Para entrar a vivir,ES2022_095_01,Luisa Gavasa,3,F,,WWE,MC,EM,AB,N
ES2022_096,Culpa,ES2022_096_01,Luis Hostalot,3,M,,WWE,MC,,AB,N
ES2022_097,Pijamas Espaciales,ES2022_097_01,Javivi,3,M,HE,WWE,LM,SE,AB,N
ES2022_098,Las niñas de cristal,ES2022_098_01,Ana Wagener,2,F,HE,WWE,MC,,AB,N
ES2022_098,Las niñas de cristal,ES2022_098_02,Javier Lago,3,M,HE,WWE,MC,,AB,N
ES2022_101,Frente al Silencio,ES2022_101_01,Miguelo García,2,M,,WWE,MC,SE,AB,N
ES2022_102,Una película póstuma,ES2022_102_01,Pere Ponce,3,M,HE,WWE,MC,,AB,N
ES2022_103,Vamos A Volvernos Locos,ES2022_103_01,Manuel Pizarro,3,M,HE,WWE,UM,SE,AB,N
ES2022_105,El corazón de Europa,ES2022_105_01,Juan Pinzás,3,M,HE,WWE,MC,SE,AB,N
ES2022_106,El Tirabeque,ES2022_106_01,Celso Bugallo,3,M,HE,WWE,MC,RE,AB,N
ES2022_106,El Tirabeque,ES2022_106_02,Manuel Manquiña,3,M,,WWE,UM,SE,AB,N
ES2022_106,El Tirabeque,ES2022_106_03,Kike Biguri,2,M,,WWE,MC,SE,AB,N
ES2022_109,La piel en llamas,ES2022_109_01,Fernando Tejero,2,M,HE,WWE,UM,SE,AB,N
ES2022_116,Veneciafrenia,ES2022_116_01,Enrico Lo Verso,2,M,,WWE,MC,EM,AB,N
ES2022_116,Veneciafrenia,ES2022_116_02,Cosimo Fusco,3,M,,WWE,MC,EM,AB,N
ES2022_116,Veneciafrenia,ES2022_116_03,Armando de Razza,3,M,,WWE,MC,EM,AB,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_01,Hugh Bonneville,3,M,HE,WWE,UC,UN,AB,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_02,Elizabeth McGovern,3,F,HE,WWE,UC,UN,AB,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_03,Jim Carter,3,M,HE,WWE,LM,EM,AB,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_04,Imelda Staunton,3,F,HE,WWE,UC,UN,AB,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_05,Samantha Bond,3,F,HE,WWE,,,,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_06,Penelope Wilton,4,F,HE,WWE,UC,UN,AB,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_07,Douglas Reith,3,M,HE,WWE,UC,EM,AB,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_08,Phyllis Logan,3,F,HE,WWE,LM,EM,AB,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_09,Lesley Nicol,3,F,HE,WWE,LM,EM,AB,N
GB2022_001,Downton Abbey: A New Era,GB2022_001_10,Maggie Smith,4,F,HE,WWE,UC,UN,AB,Y
GB2022_002,Fantastic Beasts: The Secrets of Dumbledore,GB2022_002_01,Mads Mikkelsen,2,M,HO,WWE,UC,SE,AB,N
GB2022_003,Roald Dahl's Matilda the Musical,GB2022_003_01,Emma Thompson,3,F,,WWE,MC,EM,AB,N
GB2022_005,Operation Mincemeat,GB2022_005_01,Colin Firth,2,M,,WWE,UM,EM,AB,N
GB2022_005,Operation Mincemeat,GB2022_005_02,Penelope Wilton,4,F,,WWE,MC,EM,AB,N
GB2022_005,Operation Mincemeat,GB2022_005_03,Mark Gatiss,2,M,,WWE,UM,EM,AB,N
GB2022_005,Operation Mincemeat,GB2022_005_04,Simon Russell Beale,3,M,,WWE,UC,EM,AB,N
GB2022_005,Operation Mincemeat,GB2022_005_05,Jason Isaacs,2,M,,WWE,UM,EM,AB,N
GB2022_006,Mrs. Harris Goes to Paris,GB2022_006_01,Lesley Manville,3,F,HE,WWE,LM,EM,AB,N
GB2022_006,Mrs. Harris Goes to Paris,GB2022_006_02,Isabelle Huppert,2,F,,WWE,UM,EM,AB,N
GB2022_006,Mrs. Harris Goes to Paris,GB2022_006_03,Lambert Wilson,2,M,,WWE,UC,EM,AB,N
GB2022_006,Mrs. Harris Goes to Paris,GB2022_006_04,Jason Isaacs,2,M,,WWE,UM,,AB,N
GB2022_006,Mrs. Harris Goes to Paris,GB2022_006_05,Anna Chancellor,2,F,,WWE,UC,,AB,N
GB2022_007,"Good Luck to You, Leo Grande",GB2022_007_01,Emma Thompson,3,F,HE,WWE,MC,RE,AB,N
GB2022_008,Living,GB2022_008_01,Bill Nighy,3,M,HE,WWE,MC,EM,CI,N
GB2022_009,Fisherman's Friends: One and All,GB2022_009_01,James Purefoy,3,M,HE,WWE,UM,EM,AB,N
GB2022_009,Fisherman's Friends: One and All,GB2022_009_02,Dave Johns,3,M,HE,WWE,UM,EM,AB,N
GB2022_009,Fisherman's Friends: One and All,GB2022_009_03,Maggie Steed,3,F,HE,WWE,MC,SE,AB,N
GB2022_009,Fisherman's Friends: One and All,GB2022_009_04,David Hayman,3,M,HE,WWE,UM,EM,AB,N
GB2022_010,Emily,GB2022_010_01,Adrian Dunbar,3,M,HE,WWE,MC,SE,AB,N
GB2022_010,Emily,GB2022_010_02,Gemma Jones,4,F,,WWE,MC,,AB,N
GB2022_011,The Railway Children Return,GB2022_011_01,Tom Courtenay,4,M,,WWE,MC,RE,AB,N
GB2022_011,The Railway Children Return,GB2022_011_02,Jenny Agutter,3,F,HE,WWE,MC,UN,AB,N
GB2022_012,The Lost King,GB2022_012_01,Steve Coogan,2,M,HE,WWE,MC,EM,AB,N
GB2022_012,The Lost King,GB2022_012_02,Julian Firth,3,M,,WWE,UM,EM,AB,N
GB2022_012,The Lost King,GB2022_012_03,James Fleet,3,M,,WWE,UM,EM,AB,N
GB2022_013,Fall,GB2022_013_01,Jeffrey Dean Morgan,2,M,HE,WWE,MC,,AB,N
GB2022_014,The Phantom of the Open,GB2022_014_01,Mark Rylance,1,M,HE,WWE,MC,EM,AB,N
GB2022_014,The Phantom of the Open,GB2022_014_02,Rhys Ifans,2,M,HE,WWE,UM,EM,AB,N
GB2022_015,The Nan Movie,GB2022_015_01,Catherine Tate,3,F,HE,WWE,MC,RE,AB,N
GB2022_016,The Forgiven,GB2022_016_01,Ralph Fiennes,2,M,HE,WWE,UM,EM,AB,N
GB2022_016,The Forgiven,GB2022_016_02,Ismael Kanater,3,M,HE,NAF,UM,SE,AB,N
GB2022_017,The Estate,GB2022_017_01,David Duchovny,2,M,HE,WNA,MC,,AB,N
GB2022_017,The Estate,GB2022_017_02,Kathleen Turner,3,F,HE,WNA,UM,RE,CI,Y
GB2022_017,The Estate,GB2022_017_03,Ron Livingstone,2,M,HE,WNA,MC,EM,AB,N
GB2022_017,The Estate,GB2022_017_04,Danny Vinson,3,M,,WNA,,,,N
GB2022_017,The Estate,GB2022_017_05,Patricia French,3,F,HE,WNA,LM,RE,AB,N
GB2022_020,Benediction,GB2022_020_01,Geraldine James,3,F,HE,WWE,UC,UN,AB,N
GB2022_020,Benediction,GB2022_020_02,Simon Russell Beale,3,M,HE,WWE,UC,UN,AB,N
GB2022_020,Benediction,GB2022_020_03,Peter Capaldi,3,M,HO,WWE,UM,RE,AB,N
GB2022_021,The Souvenir: Part II,GB2022_021_01,Tilda Swinton,3,F,HE,WWE,UC,UN,AB,N
GB2022_026,True Things,GB2022_026_01,Elizabeth Rider,3,F,HE,WWE,MC,,AB,N
GB2022_026,True Things,GB2022_026_02,Frank McCusker,2,M,HE,WWE,MC,,AB,N
GB2022_026,True Things,GB2022_026_03,Ann Firbank,4,F,HE,WWE,MC,,AB,N
GB2022_027,The Loneliest Boy in the World,GB2022_027_01,Ben Miller,2,M,HE,WWE,MC,,CI,N
GB2022_028,All My Friends Hate Me,GB2022_028_01,Christopher Fairbank,3,M,,WWE,MC,,AB,N
GB2022_029,Flux Gourmet,GB2022_029_01,Richard Bremmer,3,M,HE,WWE,UM,SE,AB,N
GB2022_030,Save the Cinema,GB2022_030_01,Colm Meaney,3,M,,WWE,UM,SE,AB,N
GB2022_030,Save the Cinema,GB2022_030_02,Keith Allen,3,M,,WWE,,,,N
GB2022_030,Save the Cinema,GB2022_030_03,Jonathan Pryce,3,M,,WWE,MC,,AB,N
GB2022_030,Save the Cinema,GB2022_030_04,Sue Roderick,3,F,,WWE,,,,N
GB2022_031,The Lady of Heaven,GB2022_031_01,Denise Black,3,F,,MEA,LM,EM,AB,N
GB2022_031,The Lady of Heaven,GB2022_031_02,Dimitri Andreas,3,M,,MEA,UC,SE,AB,N
GB2022_037,Three Day Millionaire,GB2022_037_01,Colm Meaney,3,M,,WWE,UM,SE,AB,N
GB2022_039,She Will,GB2022_039_01,Rupert Everett,3,M,,WWE,UM,SE,AB,N
GB2022_039,She Will,GB2022_039_02,Malcolm McDowell,4,M,,WWE,UM,SE,AB,N
GB2022_039,She Will,GB2022_039_03,Alice Krige,3,F,,WWE,UM,RE,TD,N
GB2022_041,Amulet,GB2022_041_01,Imelda Staunton,3,F,,WWE,MC,EM,AB,N
GB2022_041,Amulet,GB2022_041_02,Anah Ruddin,3,F,HE,WWE,MC,RE,PD,Y
GB2022_043,Long Way Back,GB2022_043_01,Susan Penhaligon,3,F,HE,WWE,MC,RE,AB,N
GB2022_046,Doineann,GB2022_046_01,Brid Brennan,3,F,,WWE,MC,RE,AB,N
GB2022_046,Doineann,GB2022_046_02,Áine Uí Cheallaigh,3,F,,WWE,MC,EM,AB,N
GB2022_046,Doineann,GB2022_046_03,Niall Cusack,3,M,,WWE,LM,,AB,N
GB2022_046,Doineann,GB2022_046_04,Peadar Cox,3,M,,WWE,LM,,AB,N
GB2022_047,Boiling Point,GB2022_047_01,Jason Flemyng,2,M,HE,WWE,UM,SE,AB,N
GB2022_048,Burial,GB2022_048_01,Harriet Walter,3,F,,,,,,N
GB2022_049,Deus,GB2022_049_01,Phil Davis,3,M,,WWE,UM,EM,AB,N
GB2022_051,Munich: The Edge of War,GB2022_051_01,Jeremy Irons,3,M,HE,WWE,UC,EM,CI,Y
GB2022_051,Munich: The Edge of War,GB2022_051_02,Mark Lewis Jones,2,M,HE,WWE,UC,EM,AB,N
GB2022_051,Munich: The Edge of War,GB2022_051_03,Alex Jennings,3,M,HE,WWE,UC,EM,AB,N
GB2022_051,Munich: The Edge of War,GB2022_051_04,Nicholas Farrell,3,M,HE,WWE,UC,EM,AB,N
GB2022_051,Munich: The Edge of War,GB2022_051_05,Stéphane Boucher,3,M,HE,WWE,UC,EM,AB,N
GB2022_051,Munich: The Edge of War,GB2022_051_06,Ulrich Matthes,2,M,HE,WWE,UC,SE,AB,N
GB2022_055,Mind-Set,GB2022_055_01,Julia Deakin,3,F,,WWE,MC,SE,AB,N
GB2022_055,Mind-Set,GB2022_055_02,Jason Isaacs,2,M,,WWE,,,AB,N
GB2022_057,Future TX,GB2022_057_01,Griff Rhys Jones,3,M,,WWE,MC,SE,AB,N
GB2022_057,Future TX,GB2022_057_02,Griff Rhys Jones,3,M,,WWE,UM,SE,AB,N
GB2022_058,Give Them Wings,GB2022_058_01,Sean Cronin,2,M,HE,WWE,LM,,AB,N
GB2022_058,Give Them Wings,GB2022_058_02,Toyah Wilcox,3,F,HE,WWE,MC,,AB,N
GB2022_058,Give Them Wings,GB2022_058_03,Bill Fellows,3,M,HE,WWE,MC,,AB,N
GB2022_058,Give Them Wings,GB2022_058_04,Bruce Payne,3,M,,WWE,MC,EM,AB,N
GB2022_059,My Policeman,GB2022_059_01,Gina McKee,2,F,HE,WWE,MC,EM,AB,N
GB2022_059,My Policeman,GB2022_059_02,Linus Roache,2,M,BI,WWE,MC,EM,AB,N
GB2022_059,My Policeman,GB2022_059_03,Rupert Everett,3,M,HO,WWE,MC,EM,AB,N
GB2022_061,Sideshow,GB2022_061_01,Les Dennis,3,M,,WWE,MC,SE,AB,N
GB2022_061,Sideshow,GB2022_061_02,Anthony Head,3,M,,WWE,UM,SE,AB,N
GB2022_063,Tomorrow Morning,GB2022_063_01,Joan Collins,4,F,,WWE,UM,,AB,N
GB2022_063,Tomorrow Morning,GB2022_063_02,Anita Dobson,3,F,,WWE,UM,,AB,N
GB2022_063,Tomorrow Morning,GB2022_063_03,Henry Goodman,3,M,,WWE,UM,,AB,N
GB2022_063,Tomorrow Morning,GB2022_063_04,Harriet Thorpe,3,F,,WWE,,,AB,N
GB2022_065,A Banquet,GB2022_065_01,Lindsay Duncan,3,F,HE,WWE,MC,RE,AB,N
GB2022_067,Mambo Man,GB2022_067_01,Héctor Noas,3,M,HE,WLA,MC,SE,AB,N
GB2022_067,Mambo Man,GB2022_067_02,Alejandro Palomino,2,M,HE,WLA,MC,SE,AB,N
GB2022_068,The Lost Girls,GB2022_068_01,Vanessa Redgrave,4,F,HE,WWE,MC,RE,PD,Y
GB2022_068,The Lost Girls,GB2022_068_02,Iain Glen,3,M,HE,WWE,UM,SE,AB,N
GB2022_068,The Lost Girls,GB2022_068_03,Joely Richardson,2,F,HE,WWE,MC,UN,AB,N
GB2022_070,A Bird Flew In,GB2022_070_01,Sadie Frost,2,F,HE,WWE,UM,EM,AB,N
GB2022_070,A Bird Flew In,GB2022_070_02,Derek Jacobi,4,M,,WWE,UM,EM,AB,N
GB2022_070,A Bird Flew In,GB2022_070_03,Jeff Fahey,3,M,HE,WNA,UM,EM,AB,N
GB2022_070,A Bird Flew In,GB2022_070_04,Frances Barber,3,F,HE,WWE,UM,EM,AB,N
GB2022_070,A Bird Flew In,GB2022_070_05,Bill Fellows,3,M,HE,WWE,UM,EM,AB,N
