film_id,nat_title,tag_id,tag_name
IT2018_032,Ricchi di fantasia,2246,infidelity
IT2018_032,Ricchi di fantasia,2412,precarity
IT2018_032,Ricchi di fantasia,3411,class conflict
IT2018_033,"Santiago, Italia",2314,collective trauma
IT2018_033,"Santiago, Italia",2312,personal memory
IT2018_033,"Santiago, Italia",2342,migration
IT2018_033,"Santiago, Italia",2431,activism
IT2018_034,Sulla mia pelle. Gli ultimi sette giorni di Stefano Cucchi,2211,parenthood
IT2018_034,Sulla mia pelle. Gli ultimi sette giorni di Stefano Cucchi,3330,state institutions
IT2018_034,Sulla mia pelle. Gli ultimi sette giorni di Stefano Cucchi,1113,revenge
IT2018_034,Sulla mia pelle. Gli ultimi sette giorni di Stefano Cucchi,2261,grief
IT2018_035,Lazzaro felice,2322,rural
IT2018_035,Lazzaro felice,2412,precarity
IT2018_035,Lazzaro felice,3411,class conflict
IT2018_035,Lazzaro felice,2222,extended family
IT2018_036,Fabrizio De André: Principe libero,2213,fatherhood
IT2018_036,Fabrizio De André: Principe libero,2433,artistic creation
IT2018_037,Tu mi nascondi qualcosa,2241,marriage
IT2018_037,Tu mi nascondi qualcosa,2246,infidelity
IT2018_037,Tu mi nascondi qualcosa,2222,extended family
IT2018_037,Tu mi nascondi qualcosa,1141,may-december
IT2018_037,Tu mi nascondi qualcosa,2114,mental illness
IT2018_038,Hotel Gagarin,3340,eu
IT2018_038,Hotel Gagarin,2433,artistic creation
IT2018_038,Hotel Gagarin,2342,migration
IT2018_039,Il tuttofare,3411,class conflict
IT2018_039,Il tuttofare,2436,education
IT2018_039,Il tuttofare,2426,superior-employee relationship
IT2018_039,Il tuttofare,2238,intergenerational conflict
IT2018_039,Il tuttofare,3150,crime
IT2018_039,Il tuttofare,2246,infidelity
IT2018_039,Il tuttofare,3110,corruption
IT2018_040,Tonno spiaggiato,2132,murder
IT2018_041,Nome di donna,3422,women empowerment
IT2018_041,Nome di donna,3412,class solidarity
IT2018_041,Nome di donna,3411,class conflict
IT2018_041,Nome di donna,3421,gender discrimination
IT2018_041,Nome di donna,2333,retirement home
IT2018_042,La prima pietra,3250,religion
IT2018_042,La prima pietra,3431,racial discrimination
IT2018_042,La prima pietra,2215,grandmotherhood
IT2018_042,La prima pietra,2212,motherhood
IT2018_042,La prima pietra,2436,education
IT2018_043,Nobili bugie,2314,collective trauma
IT2018_043,Nobili bugie,3380,war
IT2018_043,Nobili bugie,2412,precarity
IT2018_043,Nobili bugie,3411,class conflict
IT2018_043,Nobili bugie,3120,fraud
IT2018_043,Nobili bugie,2331,independent home
IT2018_044,Un nemico che ti vuole bene,3140,organized crime
IT2018_044,Un nemico che ti vuole bene,2222,extended family
IT2018_044,Un nemico che ti vuole bene,2213,fatherhood
IT2018_044,Un nemico che ti vuole bene,2246,infidelity
IT2018_044,Un nemico che ti vuole bene,2241,marriage
IT2018_044,Un nemico che ti vuole bene,3150,crime
IT2018_044,Un nemico che ti vuole bene,2212,motherhood
IT2018_045,Achille Tarallo,2433,artistic creation
IT2018_045,Achille Tarallo,3320,regional identity
IT2018_045,Achille Tarallo,2236,non-human companionship
IT2018_045,Achille Tarallo,1121,new start
IT2018_045,Achille Tarallo,2251,sex
IT2018_045,Achille Tarallo,1141,may-december
IT2018_045,Achille Tarallo,2131,natural death
IT2018_046,Bob & Marys,2241,marriage
IT2018_046,Bob & Marys,2211,parenthood
IT2018_046,Bob & Marys,2331,independent home
IT2018_046,Bob & Marys,3140,organized crime
IT2018_046,Bob & Marys,2251,sex
IT2018_046,Bob & Marys,1121,new start
IT2018_047,La profezia dell'armadillo,2212,motherhood
IT2018_048,Non è vero ma ci credo,2231,homosociality
IT2018_049,Hitler contro Picasso e gli altri,2433,artistic creation
IT2018_049,Hitler contro Picasso e gli altri,2314,collective trauma
IT2018_050,Vengo anch'io,2211,parenthood
IT2018_050,Vengo anch'io,2222,extended family
IT2018_051,La terra buona,2323,natural
IT2018_051,La terra buona,3260,spirituality
IT2018_051,La terra buona,2121,caregiving
IT2018_051,La terra buona,3150,crime
IT2018_051,La terra buona,3330,state institutions
IT2018_052,Tito e gli alieni,2131,natural death
IT2018_052,Tito e gli alieni,2222,extended family
IT2018_052,Tito e gli alieni,2261,grief
IT2018_052,Tito e gli alieni,3230,technology
IT2018_053,La terra dell'abbastanza,2213,fatherhood
IT2018_053,La terra dell'abbastanza,3140,organized crime
IT2018_053,La terra dell'abbastanza,2412,precarity
IT2018_054,Si muore tutti democristiani,2221,in-laws
IT2018_054,Si muore tutti democristiani,2431,activism
IT2018_055,Il bene mio,2247,widowhood
IT2018_055,Il bene mio,2262,loneliness
IT2018_055,Il bene mio,2312,personal memory
IT2018_055,Il bene mio,2314,collective trauma
IT2018_055,Il bene mio,3433,interracial relationships
IT2018_055,Il bene mio,3330,state institutions
IT2018_056,Rosso Istria,3380,war
IT2018_056,Rosso Istria,3310,national identity
IT2018_056,Rosso Istria,2312,personal memory
IT2018_057,Figlia mia,3411,class conflict
IT2018_057,Figlia mia,3422,women empowerment
IT2018_058,Una vita spericolata,3150,crime
IT2018_059,Malati di sesso,2123,medical treatment
IT2018_060,San Valentino Stories,3320,regional identity
IT2018_060,San Valentino Stories,3250,religion
IT2018_060,San Valentino Stories,3330,state institutions
IT2018_061,Il mio uomo perfetto,2212,motherhood
IT2018_061,Il mio uomo perfetto,3320,regional identity
IT2018_062,Favola,2212,motherhood
IT2018_062,Favola,3423,lgbtqi
IT2018_063,Beate,3250,religion
IT2018_063,Beate,2423,self-employment
IT2018_063,Beate,3422,women empowerment
IT2018_064,La Banda Grossi,3411,class conflict
IT2018_064,La Banda Grossi,3310,national identity
IT2018_065,1938 - Diversi,2314,collective trauma
IT2018_065,1938 - Diversi,2312,personal memory
IT2018_065,1938 - Diversi,3310,national identity
IT2018_065,1938 - Diversi,3432,segregation
IT2018_066,Ovunque proteggimi,2412,precarity
IT2018_066,Ovunque proteggimi,1121,new start
IT2018_066,Ovunque proteggimi,1141,may-december
IT2018_066,Ovunque proteggimi,2115,substance abuse
IT2018_067,Il mio nome è Thomas,1152,pilgrimage
IT2018_067,Il mio nome è Thomas,2235,cross-gender friendship
IT2018_067,Il mio nome è Thomas,2234,intergenerational friendship
IT2018_067,Il mio nome è Thomas,2121,caregiving
IT2018_067,Il mio nome è Thomas,2323,natural
IT2018_068,Menocchio,3250,religion
IT2018_068,Menocchio,3260,spirituality
IT2018_068,Menocchio,3330,state institutions
IT2018_068,Menocchio,2431,activism
IT2018_069,Un amore così grande,2238,intergenerational conflict
IT2018_069,Un amore così grande,2215,grandmotherhood
IT2018_069,Un amore così grande,2212,motherhood
IT2018_070,In viaggio con Adele,2213,fatherhood
IT2018_070,In viaggio con Adele,2215,grandmotherhood
IT2018_070,In viaggio con Adele,2112,disability
IT2018_070,In viaggio con Adele,2121,caregiving
IT2018_070,In viaggio con Adele,2433,artistic creation
IT2018_070,In viaggio con Adele,1123,search for meaning
IT2018_071,Hannah,3150,crime
IT2018_071,Hannah,2434,daily routine
IT2018_071,Hannah,2212,motherhood
IT2018_071,Hannah,2262,loneliness
IT2018_071,Hannah,2313,personal trauma
IT2018_071,Hannah,2215,grandmotherhood
IT2018_072,Manuel,2234,intergenerational friendship
IT2018_073,Youtopia,1141,may-december
IT2018_073,Youtopia,2253,sex for hire
IT2018_073,Youtopia,2223,multigenerational family
IT2018_073,Youtopia,3411,class conflict
IT2018_074,Lovers: Piccolo Film Sull'amore,2252,desire
IT2018_075,Rabbia furiosa - Er Canaro,3140,organized crime
IT2018_075,Rabbia furiosa - Er Canaro,3330,state institutions
IT2018_076,Ci vuole un fisico,3424,body norms
IT2018_077,Il ragazzo più felice del mondo,2433,artistic creation
IT2018_077,Il ragazzo più felice del mondo,2312,personal memory
IT2018_078,Nato a Casal di Principe,3140,organized crime
IT2018_079,Due piccoli italiani,1123,search for meaning
IT2018_079,Due piccoli italiani,2231,homosociality
IT2018_079,Due piccoli italiani,2114,mental illness
IT2018_080,Resina,2433,artistic creation
IT2018_080,Resina,3320,regional identity
IT2018_080,Resina,2323,natural
IT2018_080,Resina,2235,cross-gender friendship
IT2018_080,Resina,2234,intergenerational friendship
IT2018_080,Resina,2238,intergenerational conflict
IT2018_080,Resina,3210,ecology
IT2018_080,Resina,3433,interracial relationships
IT2018_081,Ride,2213,fatherhood
IT2018_081,Ride,2212,motherhood
IT2018_081,Ride,2261,grief
IT2018_081,Ride,3411,class conflict
IT2018_081,Ride,3412,class solidarity
IT2018_081,Ride,2238,intergenerational conflict
IT2018_082,Quando sarò bambino,2234,intergenerational friendship
IT2018_082,Quando sarò bambino,2312,personal memory
IT2018_083,Arrivederci Saigon,2433,artistic creation
IT2018_083,Arrivederci Saigon,3380,war
IT2018_083,Arrivederci Saigon,3422,women empowerment
IT2018_083,Arrivederci Saigon,2312,personal memory
IT2018_083,Arrivederci Saigon,3433,interracial relationships
IT2018_084,Un figlio a tutti i costi,2122,reproductive technologies
IT2018_085,Saremo giovani e bellissimi,2215,grandmotherhood
IT2018_085,Saremo giovani e bellissimi,2212,motherhood
IT2018_085,Saremo giovani e bellissimi,2238,intergenerational conflict
IT2018_086,Respiri,2331,independent home
IT2018_086,Respiri,2121,caregiving
IT2018_087,Edhel,2237,mentorship
IT2018_088,Isabelle,1141,may-december
IT2018_088,Isabelle,2212,motherhood
IT2018_088,Isabelle,3150,crime
IT2018_088,Isabelle,2313,personal trauma
IT2018_089,Ulysses - A Dark Odyssey,3380,war
IT2018_089,Ulysses - A Dark Odyssey,3290,power
IT2018_090,Era giovane e aveva gli occhi chiari,2215,grandmotherhood
IT2018_090,Era giovane e aveva gli occhi chiari,2131,natural death
IT2018_091,Quando Corre Nuvolari,2312,personal memory
IT2018_091,Quando Corre Nuvolari,2216,grandfatherhood
IT2018_092,Rudy Valentino,2433,artistic creation
IT2018_092,Rudy Valentino,2222,extended family
IT2018_092,Rudy Valentino,2234,intergenerational friendship
IT2018_093,Guarda in alto,2234,intergenerational friendship
IT2018_094,Gualtiero Marchesi: The Great Italian,2312,personal memory
IT2018_094,Gualtiero Marchesi: The Great Italian,2433,artistic creation
IT2018_094,Gualtiero Marchesi: The Great Italian,2435,celebrity
IT2018_095,Essere Gigione - L'incredibile storia di Luigi Ciaravola,3320,regional identity
IT2018_095,Essere Gigione - L'incredibile storia di Luigi Ciaravola,2435,celebrity
IT2018_095,Essere Gigione - L'incredibile storia di Luigi Ciaravola,2433,artistic creation
IT2018_096,Blue Kids,2213,fatherhood
IT2018_096,Blue Kids,2215,grandmotherhood
IT2018_097,Seguimi,2433,artistic creation
IT2018_098,Prigioniero della mia libertà,3330,state institutions
IT2018_099,Te lo dico pianissimo,3423,lgbtqi
IT2018_099,Te lo dico pianissimo,2221,in-laws
IT2018_099,Te lo dico pianissimo,2437,supernatural entity
IT2018_100,Stato di ebbrezza,2213,fatherhood
IT2018_100,Stato di ebbrezza,2115,substance abuse
IT2018_100,Stato di ebbrezza,2121,caregiving
IT2018_101,Pane dal Cielo,2334,homelessness
IT2018_101,Pane dal Cielo,2437,supernatural entity
IT2018_101,Pane dal Cielo,2211,parenthood
IT2018_101,Pane dal Cielo,3260,spirituality
IT2018_101,Pane dal Cielo,3250,religion
IT2018_102,Din Don - Una parrocchia in due,3250,religion
IT2018_102,Din Don - Una parrocchia in due,3320,regional identity
IT2018_103,Caina,3140,organized crime
IT2018_103,Caina,2342,migration
IT2018_103,Caina,3110,corruption
IT2018_103,Caina,3330,state institutions
IT2018_103,Caina,3433,interracial relationships
IT2018_104,Friedkin Uncut - Un Diavolo Di Regista,2312,personal memory
IT2018_104,Friedkin Uncut - Un Diavolo Di Regista,2433,artistic creation
IT2018_104,Friedkin Uncut - Un Diavolo Di Regista,2435,celebrity
IT2018_105,Cattivi & Cattivi,3140,organized crime
IT2018_105,Cattivi & Cattivi,3330,state institutions
IT2018_106,La settima onda,3320,regional identity
IT2018_106,La settima onda,3150,crime
IT2018_106,La settima onda,2262,loneliness
IT2018_106,La settima onda,2433,artistic creation
IT2018_107,Storie del dormiveglia,2334,homelessness
IT2018_107,Storie del dormiveglia,2114,mental illness
IT2018_108,Buon lavoro,3330,state institutions
IT2018_108,Buon lavoro,2424,unemployment
IT2018_109,Uno sguardo alla Terra,3320,regional identity
IT2018_109,Uno sguardo alla Terra,3210,ecology
IT2018_109,Uno sguardo alla Terra,2433,artistic creation
IT2018_110,Oltre la nebbia - Il mistero di Rainer Merz,3150,crime
IT2018_110,Oltre la nebbia - Il mistero di Rainer Merz,3330,state institutions
IT2018_110,Oltre la nebbia - Il mistero di Rainer Merz,3250,religion
IT2018_111,Vinilici - Perché il vinile ama la musica,2312,personal memory
IT2018_111,Vinilici - Perché il vinile ama la musica,2433,artistic creation
IT2018_112,Wine to love,3320,regional identity
IT2018_112,Wine to love,2243,romance
IT2018_112,Wine to love,1141,may-december
IT2018_112,Wine to love,2322,rural
IT2018_113,Bogside Story,2312,personal memory
IT2018_113,Bogside Story,2311,cultural memory
IT2018_113,Bogside Story,2314,collective trauma
IT2018_113,Bogside Story,2433,artistic creation
IT2019_001,Il primo Natale,3250,religion
IT2019_002,Pinocchio,2437,supernatural entity
IT2019_002,Pinocchio,2213,fatherhood
IT2019_003,La dea fortuna,3423,lgbtqi
IT2019_003,La dea fortuna,2211,parenthood
IT2019_003,La dea fortuna,2222,extended family
IT2019_004,10 giorni senza mamma,2426,superior-employee relationship
IT2019_004,10 giorni senza mamma,2213,fatherhood
IT2019_005,Il giorno più bello del mondo,2234,intergenerational friendship
IT2019_006,L'immortale,3140,organized crime
IT2019_006,L'immortale,3290,power
IT2019_007,Ma cosa ci dice il cervello,2212,motherhood
IT2019_007,Ma cosa ci dice il cervello,2426,superior-employee relationship
IT2019_007,Ma cosa ci dice il cervello,2238,intergenerational conflict
IT2019_007,Ma cosa ci dice il cervello,2252,desire
IT2019_008,Il traditore,3140,organized crime
IT2019_009,Cetto c'è senzadubbiamente,2131,natural death
IT2019_009,Cetto c'è senzadubbiamente,3411,class conflict
IT2019_010,Non ci resta che il crimine,2221,in-laws
IT2019_010,Non ci resta che il crimine,3150,crime
IT2019_011,Mio fratello rincorre i dinosauri,2222,extended family
IT2019_011,Mio fratello rincorre i dinosauri,2112,disability
IT2019_012,Tutto il mio folle amore,2222,extended family
IT2019_012,Tutto il mio folle amore,2213,fatherhood
IT2019_012,Tutto il mio folle amore,2112,disability
IT2019_013,L'uomo del labirinto,2253,sex for hire
IT2019_013,L'uomo del labirinto,1111,last mission
IT2019_013,L'uomo del labirinto,2113,physical illness
IT2019_013,L'uomo del labirinto,2421,high rank employment
IT2019_014,Domani è un altro giorno,2113,physical illness
IT2019_014,Domani è un altro giorno,2231,homosociality
IT2019_014,Domani è un altro giorno,1127,bucket list
IT2019_014,Domani è un altro giorno,2236,non-human companionship
IT2019_015,La paranza dei bambini,3140,organized crime
IT2019_015,La paranza dei bambini,2237,mentorship
IT2019_015,La paranza dei bambini,3290,power
IT2019_016,Bentornato presidente,3330,state institutions
IT2019_016,Bentornato presidente,3390,professional politics
IT2019_017,Tutta un'altra vita,2221,in-laws
IT2019_017,Tutta un'altra vita,3411,class conflict
IT2019_018,L'agenzia dei bugiardi,2246,infidelity
IT2019_018,L'agenzia dei bugiardi,1141,may-december
IT2019_018,L'agenzia dei bugiardi,2252,desire
IT2019_019,Sono solo fantasmi,2218,brotherhood
IT2019_019,Sono solo fantasmi,2423,self-employment
IT2019_019,Sono solo fantasmi,2412,precarity
IT2019_020,Modalità aereo,3411,class conflict
IT2019_021,Croce e delizia,3423,lgbtqi
IT2019_021,Croce e delizia,1121,new start
IT2019_021,Croce e delizia,2211,parenthood
IT2019_021,Croce e delizia,2222,extended family
IT2019_021,Croce e delizia,2238,intergenerational conflict
IT2019_022,Compromessi sposi,1126,wedding
IT2019_022,Compromessi sposi,3411,class conflict
IT2019_022,Compromessi sposi,2213,fatherhood
IT2019_022,Compromessi sposi,2221,in-laws
IT2019_022,Compromessi sposi,3320,regional identity
IT2019_023,Scappo a casa,2342,migration
IT2019_024,Il signor Diavolo,3250,religion
IT2019_024,Il signor Diavolo,2322,rural
IT2019_025,Il campione,2426,superior-employee relationship
IT2019_025,Il campione,2238,integenerational conflict
IT2019_026,Suspiria,1202,grayface
IT2019_026,Suspiria,2437,supernatural entity
IT2019_026,Suspiria,2314,collective trauma
IT2019_027,Tuttapposto,2436,education
IT2019_027,Tuttapposto,3110,corruption
IT2019_027,Tuttapposto,2238,intergenerational conflict
IT2019_028,Se mi vuoi bene,2133,suicide
IT2019_028,Se mi vuoi bene,2211,parenthood
IT2019_028,Se mi vuoi bene,2218,brotherhood
IT2019_028,Se mi vuoi bene,2222,extended family
IT2019_028,Se mi vuoi bene,1123,search for meaning
IT2019_028,Se mi vuoi bene,2231,homosociality
IT2019_029,"Io, Leonardo",2433,artistic creation
IT2019_030,L'uomo che comprò la luna,3320,regional identity
IT2019_030,L'uomo che comprò la luna,3330,state institutions
IT2019_030,L'uomo che comprò la luna,2237,mentorship
IT2019_031,Aquile Randagie,2314,collective trauma
IT2019_032,5 è il numero perfetto,1113,revenge
IT2019_032,5 è il numero perfetto,1111,last mission
IT2019_032,5 è il numero perfetto,2213,fatherhood
IT2019_032,5 è il numero perfetto,2261,grief
IT2019_032,5 è il numero perfetto,3140,organized crime
IT2019_032,5 è il numero perfetto,2239,friendship betrayal
IT2019_032,5 è il numero perfetto,1142,reignited passion
IT2019_032,5 è il numero perfetto,1121,new start
IT2019_033,Attenti al gorilla,2236,non-human companionship
IT2019_034,Brave ragazze,2231,homosociality
IT2019_034,Brave ragazze,2412,precarity
IT2019_034,Brave ragazze,2211,parenthood
IT2019_034,Brave ragazze,3250,religion
IT2019_034,Brave ragazze,2422,low rank employment
IT2019_035,Vivere,1141,may-december
IT2019_035,Vivere,2246,infidelity
IT2019_036,La mia seconda volta,2436,education
IT2019_036,La mia seconda volta,2213,fatherhood
IT2019_036,La mia seconda volta,2237,mentorship
IT2019_036,La mia seconda volta,2238,intergenerational conflict
IT2019_037,#AnneFrank. Parallel Stories,2314,collective trauma
IT2019_038,Genitori quasi perfetti,2211,parenthood
IT2019_039,C'è tempo,2111,dementia
IT2019_039,C'è tempo,2212,motherhood
IT2019_039,C'è tempo,2315,legacy
IT2019_040,Restiamo amici,3110,corrupution
IT2019_041,Il sindaco del Rione Sanità,3140,organized crime
IT2019_042,Aspromonte - La terra degli ultimi,2322,rural
IT2019_042,Aspromonte - La terra degli ultimi,3320,regional identity
IT2019_042,Aspromonte - La terra degli ultimi,3140,organized crime
IT2019_043,A mano disarmata,3240,mass media
IT2019_043,A mano disarmata,3140,organized crime
IT2019_043,A mano disarmata,3330,state institutions
IT2019_044,Il nido,3411,class conflict
IT2019_044,Il nido,3260,spirituality
IT2019_045,Il grande spirito,2114,mental illness
IT2019_045,Il grande spirito,3150,crime
IT2019_045,Il grande spirito,2231,homosociality
IT2019_046,Il grande salto,3150,crime
IT2019_046,Il grande salto,2211,parenthood
IT2019_046,Il grande salto,2412,precarity
IT2019_046,Il grande salto,2238,intergenerational conflict
IT2019_047,Ricordi?,2211,parenthood
IT2019_048,Ermitage. Il potere dell'arte,2311,cultural memory
IT2019_049,Dolceroma,3290,power
IT2019_049,Dolceroma,2433,artistic creation
IT2019_049,Dolceroma,3120,fraud
IT2019_050,Dentro Caravaggio,2433,artistic creation
IT2019_051,Appena un minuto,2211,parenthood
IT2019_051,Appena un minuto,2231,homosociality
IT2019_052,Il Museo del Prado - La corte delle meraviglie,2311,cultural memory
IT2019_053,Bene ma non benissimo,3411,class conflict
IT2019_053,Bene ma non benissimo,2211,parenthood
IT2019_053,Bene ma non benissimo,3320,regional identity
IT2019_054,L'ospite,2212,motherhood
IT2019_054,L'ospite,2238,intergenerational conflict
IT2019_055,A Tor Bella Monaca non piove mai,2211,parenthood
IT2019_055,A Tor Bella Monaca non piove mai,2412,precarity
IT2019_055,A Tor Bella Monaca non piove mai,3150,crime
IT2019_056,Dafne,2211,parenthood
IT2019_056,Dafne,2213,fatherhood
IT2019_056,Dafne,2261,grief
IT2019_056,Dafne,2121,careviging
IT2019_056,Dafne,2247,widowhood
IT2019_056,Dafne,2114,mental illness
IT2019_056,Dafne,2131,natural death
IT2019_057,Effetto Domino,3270,gentrification
IT2019_057,Effetto Domino,3411,class conflict
IT2019_057,Effetto Domino,3120,fraud
IT2019_057,Effetto Domino,2412,precarity
IT2019_057,Effetto Domino,2423,self-employment
IT2019_058,Mò Vi Mento - Lira di Achille,3390,professional politics
IT2019_058,Mò Vi Mento - Lira di Achille,3340,eu
IT2019_059,La scomparsa di mia madre,2212,motherhood
IT2019_059,La scomparsa di mia madre,2435,celebrity
IT2019_059,La scomparsa di mia madre,3421,gender discrimination
IT2019_059,La scomparsa di mia madre,2312,personal memory
IT2019_060,Vita segreta di Maria Capasso,3140,organized crime
IT2019_060,Vita segreta di Maria Capasso,2238,intergenerational conflict
IT2019_061,Non Ci Resta Che Ridere,3320,regional identity
IT2019_062,Il colpo del cane,2236,non-human companionship
IT2019_062,Il colpo del cane,3150,crime
IT2019_063,Lucania,2322,rural
IT2019_063,Lucania,3150,crime
IT2019_063,Lucania,3210,ecology
IT2019_063,Lucania,2213,fatherhood
IT2019_064,Detective per Caso,3150,crime
IT2019_065,Walking on Water,2433,artistic creation
IT2019_065,Walking on Water,2323,natural
IT2019_066,Drive Me Home,2322,rural
IT2019_067,Tutto liscio,2213,fatherhood
IT2019_067,Tutto liscio,2315,legacy
IT2019_067,Tutto liscio,2433,artistic creation
IT2019_068,Fiore gemello,2342,migration
IT2019_068,Fiore gemello,2322,rural
IT2019_068,Fiore gemello,3433,interracial relationships
IT2019_068,Fiore gemello,2234,intergenerational friendship
IT2019_069,Il flauto magico di Piazza Vittorio,3433,interracial relationships
IT2019_070,I nomi del signor Sulcic,2312,personal memory
IT2019_070,I nomi del signor Sulcic,2311,cultural memory
IT2019_070,I nomi del signor Sulcic,2314,collective trauma
IT2019_071,- M - Sono solo un ragazzo,2314,collective trauma
IT2019_071,- M - Sono solo un ragazzo,2234,intergenerational friendship
IT2019_072,Ed è subito sera,3140,organized crime
IT2019_072,Ed è subito sera,3330,state institutions
IT2019_073,Nati 2 volte,3423,lgbtqi
IT2019_073,Nati 2 volte,1131,inheritance
